"APS","SE","data","tweets","casos","casos_est","casos_estmin","casos_estmax","tmin","Rt","pRt1","inc","cor","nivel"
"AP3.3",201326,"2013-06-26",123,27,27,27,27,19.4285714285714,0.736263736263736,0.00337382722996848,2.92092725376583,1,"verde"
"AP3.3",201327,"2013-07-03",88,38,38,38,38,17.5714285714286,0.805970149253731,0.0468833680396588,4.11093465344821,1,"verde"
"AP3.3",201328,"2013-07-10",90,28,28,28,28,15.4285714285714,0.861111111111111,0.144410248587383,3.02910974464605,1,"verde"
"AP3.3",201329,"2013-07-17",84,20,20,20,20,19.2,0.924731182795699,0.299968138574636,2.16364981760432,1,"verde"
"AP3.3",201330,"2013-07-24",57,9,9,9,9,16.7142857142857,0.662790697674419,0.00732827152391502,0.973642417921944,1,"verde"
"AP3.3",201331,"2013-07-31",148,7,7,7,7,15.1428571428571,0.631578947368421,0.0140084509794733,0.757277436161512,1,"verde"
"AP3.3",201332,"2013-08-07",155,4,4,4,4,18.4285714285714,0.555555555555556,0.0150144727059462,0.432729963520864,1,"verde"
"AP3.3",201333,"2013-08-14",71,9,9,9,9,17.2857142857143,1,0.5,0.973642417921944,1,"verde"
"AP3.3",201334,"2013-08-21",97,5,5,5,5,18.1428571428571,0.9,0.371414679364534,0.54091245440108,1,"verde"
"AP3.3",201335,"2013-08-28",63,4,4,4,4,16.5,1,0.5,0.432729963520864,1,"verde"
"AP3.3",201336,"2013-09-04",55,6,6,6,6,18.1428571428571,0.833333333333333,0.298307447927073,0.649094945281296,1,"verde"
"AP3.3",201337,"2013-09-11",46,6,6,6,6,18.4285714285714,1.06666666666667,0.572232224047184,0.649094945281296,1,"verde"
"AP3.3",201338,"2013-09-18",115,11,11,11,11,20.8333333333333,1.4375,0.872062460228335,1.19000739968238,1,"verde"
"AP3.3",201339,"2013-09-25",45,5,5,5,5,19.5714285714286,0.956521739130435,0.440197910640337,0.54091245440108,1,"verde"
"AP3.3",201340,"2013-10-02",56,14,14,14,14,20.5714285714286,1.36363636363636,0.868781232144478,1.51455487232302,1,"verde"
"AP3.3",201341,"2013-10-09",53,8,8,8,8,17,0.9,0.34443988036167,0.865459927041728,1,"verde"
"AP3.3",201342,"2013-10-16",57,6,6,6,6,20.5,1.03703703703704,0.554038424447625,0.649094945281296,1,"verde"
"AP3.3",201343,"2013-10-23",69,16,16,16,16,22.7142857142857,1.07142857142857,0.604316786110409,1.73091985408346,1,"verde"
"AP3.3",201344,"2013-10-30",66,8,8,8,8,19.7142857142857,1,0.499999999999999,0.865459927041728,1,"verde"
"AP3.3",201345,"2013-11-06",54,5,5,5,5,19.4285714285714,0.966666666666667,0.447841606944796,0.54091245440108,1,"verde"
"AP3.3",201346,"2013-11-13",63,3,3,3,3,22,0.551724137931034,0.0243833829522373,0.324547472640648,1,"verde"
"AP3.3",201347,"2013-11-20",86,15,15,15,15,21.1428571428571,1.4375,0.872062460228335,1.62273736320324,1,"verde"
"AP3.3",201348,"2013-11-27",74,11,11,11,11,22.6,1.26086956521739,0.799469004486031,1.19000739968238,1,"verde"
"AP3.3",201349,"2013-12-04",60,20,20,20,20,22.8571428571429,1.58620689655172,0.976303512247974,2.16364981760432,1,"verde"
"AP3.3",201350,"2013-12-11",NA,11,11,11,11,22.3333333333333,0.91304347826087,0.334142498359404,1.19000739968238,2,"amarelo"
"AP3.3",201351,"2013-12-18",NA,2,2,2,2,22.2857142857143,0.785714285714286,0.147706640327836,0.216364981760432,2,"amarelo"
"AP3.3",201352,"2013-12-25",NA,1,1,1,1,22.8571428571429,0.424242424242424,0.00226693079109452,0.108182490880216,2,"amarelo"
"AP3.3",201401,"2014-01-01",27,6,6,6,6,25,0.642857142857143,0.143139362335205,0.649094945281296,2,"amarelo"
"AP3.3",201402,"2014-01-08",77,25,25,25,25,24.1428571428571,3.55555555555556,0.999908917085122,2.7045622720054,2,"amarelo"
"AP3.3",201403,"2014-01-15",82,22,22,22,22,23.5714285714286,1.65625,0.989308405031428,2.38001479936475,2,"amarelo"
"AP3.3",201404,"2014-01-22",76,16,16,16,16,24.4285714285714,1.18867924528302,0.824437315122284,1.73091985408346,2,"amarelo"
"AP3.3",201405,"2014-01-29",91,9,9,9,9,24.7142857142857,0.746031746031746,0.0625022706629168,0.973642417921944,2,"amarelo"
"AP3.3",201406,"2014-02-05",65,19,19,19,19,25,0.936170212765957,0.376016600799297,2.0554673267241,2,"amarelo"
"AP3.3",201407,"2014-02-12",77,14,14,14,14,24.5714285714286,0.954545454545455,0.414211637082451,1.51455487232302,2,"amarelo"
"AP3.3",201408,"2014-02-19",68,8,8,8,8,22.4285714285714,0.976190476190476,0.456078303776302,0.865459927041728,2,"amarelo"
"AP3.3",201409,"2014-02-26",77,12,12,12,12,24.2857142857143,0.829268292682927,0.207992598753653,1.29818989056259,2,"amarelo"
"AP3.3",201410,"2014-03-05",75,16,16,16,16,23.2857142857143,1.05882352941176,0.595025473540537,1.73091985408346,2,"amarelo"
"AP3.3",201411,"2014-03-12",66,9,9,9,9,23.8571428571429,1.02777777777778,0.546852837648457,0.973642417921944,2,"amarelo"
"AP3.3",201412,"2014-03-19",92,12,12,12,12,23.7142857142857,1,0.499999999999998,1.29818989056259,2,"amarelo"
"AP3.3",201413,"2014-03-26",63,11,11,11,11,21.8571428571429,0.864864864864865,0.272306111709631,1.19000739968238,2,"amarelo"
"AP3.3",201414,"2014-04-02",65,9,9,9,9,22.7142857142857,1,0.499999999999999,0.973642417921944,2,"amarelo"
"AP3.3",201415,"2014-04-09",76,10,10,10,10,21.5714285714286,0.9375,0.39907631365286,1.08182490880216,2,"amarelo"
"AP3.3",201416,"2014-04-16",62,13,13,13,13,21.8571428571429,1.06666666666667,0.60092368634714,1.40637238144281,1,"verde"
"AP3.3",201417,"2014-04-23",64,8,8,8,8,21.5714285714286,0.96875,0.44953815682643,0.865459927041728,1,"verde"
"AP3.3",201418,"2014-04-30",107,13,13,13,13,17.3333333333333,1.09677419354839,0.646009622932617,1.40637238144281,1,"verde"
"AP3.3",201419,"2014-05-07",159,17,17,17,17,20.1428571428571,1.11764705882353,0.682346178956166,1.83910234496367,1,"verde"
"AP3.3",201420,"2014-05-14",114,10,10,10,10,17,1.05263157894737,0.590053548125474,1.08182490880216,2,"amarelo"
"AP3.3",201421,"2014-05-21",92,16,16,16,16,20,1.075,0.629673579327108,1.73091985408346,2,"amarelo"
"AP3.3",201422,"2014-05-28",80,6,6,6,6,18.4285714285714,0.744186046511628,0.100339101564693,0.649094945281296,2,"amarelo"
"AP3.3",201423,"2014-06-04",55,4,4,4,4,18.7142857142857,0.8125,0.213521428251628,0.432729963520864,2,"amarelo"
"AP3.3",201424,"2014-06-11",62,10,10,10,10,19.2857142857143,0.769230769230769,0.185649017235506,1.08182490880216,1,"verde"
"AP3.3",201425,"2014-06-18",63,6,6,6,6,18.5714285714286,1,0.5,0.649094945281296,1,"verde"
"AP3.3",201426,"2014-06-25",80,7,7,7,7,16.6666666666667,1.15,0.678015521814813,0.757277436161512,1,"verde"
"AP3.3",201427,"2014-07-02",49,7,7,7,7,19.5,0.869565217391304,0.321984478185187,0.757277436161512,1,"verde"
"AP3.3",201428,"2014-07-09",62,6,6,6,6,18.8571428571429,1,0.5,0.649094945281296,1,"verde"
"AP3.3",201429,"2014-07-16",55,3,3,3,3,17,0.8,0.249779916601255,0.324547472640648,1,"verde"
"AP3.3",201430,"2014-07-23",60,9,9,9,9,16.8571428571429,1.125,0.635833759559318,0.973642417921944,1,"verde"
"AP3.3",201431,"2014-07-30",64,7,7,7,7,16.4285714285714,1.05555555555556,0.56603029978578,0.757277436161512,1,"verde"
"AP3.3",201432,"2014-08-06",64,5,5,5,5,15.4285714285714,1.10526315789474,0.625370687619579,0.54091245440108,1,"verde"
"AP3.3",201433,"2014-08-13",42,2,2,2,2,16,0.666666666666667,0.114740506513044,0.216364981760432,1,"verde"
"AP3.3",201434,"2014-08-20",47,6,6,6,6,18,0.928571428571429,0.422509491443634,0.649094945281296,1,"verde"
"AP3.3",201435,"2014-08-27",81,11,11,11,11,17.1666666666667,1.46153846153846,0.859479242470115,1.19000739968238,1,"verde"
"AP3.3",201436,"2014-09-03",53,9,9,9,9,17.4285714285714,1.36842105263158,0.854392381727052,0.973642417921944,1,"verde"
"AP3.3",201437,"2014-09-10",45,3,3,3,3,17.5714285714286,0.884615384615385,0.332732906038311,0.324547472640648,1,"verde"
"AP3.3",201438,"2014-09-17",62,1,1,1,1,19.2857142857143,0.565217391304348,0.0447655394673349,0.108182490880216,1,"verde"
"AP3.3",201439,"2014-09-24",80,13,13,13,13,18.7142857142857,1.30769230769231,0.77087084017694,1.40637238144281,1,"verde"
"AP3.3",201440,"2014-10-01",65,5,5,5,5,19.8333333333333,1.11764705882353,0.63206059957156,0.54091245440108,1,"verde"
"AP3.3",201441,"2014-10-08",134,7,7,7,7,17.1428571428571,1.31578947368421,0.819811173532116,0.757277436161512,1,"verde"
"AP3.3",201442,"2014-10-15",105,12,12,12,12,20.8571428571429,0.96,0.442716748643257,1.29818989056259,1,"verde"
"AP3.3",201443,"2014-10-22",88,7,7,7,7,20.2857142857143,1.08333333333333,0.612275172659215,0.757277436161512,1,"verde"
"AP3.3",201444,"2014-10-29",58,6,6,6,6,21.2857142857143,0.961538461538462,0.443862413670393,0.649094945281296,1,"verde"
"AP3.3",201445,"2014-11-05",55,3,3,3,3,22.8571428571429,0.64,0.0769299720814162,0.324547472640648,1,"verde"
"AP3.3",201446,"2014-11-12",47,2,2,2,2,20.7142857142857,0.6875,0.163469791412354,0.216364981760432,1,"verde"
"AP3.3",201447,"2014-11-19",50,5,5,5,5,19.4285714285714,0.909090909090909,0.411901473999024,0.54091245440108,1,"verde"
"AP3.3",201448,"2014-11-26",46,0,0,0,0,22.6666666666667,0.7,0.227249145507812,0,1,"verde"
"AP3.3",201449,"2014-12-03",40,7,7,7,7,21.8571428571429,1.71428571428571,0.881057739257812,0.757277436161512,1,"verde"
"AP3.3",201450,"2014-12-10",46,5,5,5,5,23.3333333333333,1,0.5,0.54091245440108,1,"verde"
"AP3.3",201451,"2014-12-17",28,2,2,2,2,22.2857142857143,1.16666666666667,0.654981017112732,0.216364981760432,1,"verde"
"AP3.3",201452,"2014-12-24",40,2,2,2,2,24.6,0.642857142857143,0.143139362335205,0.216364981760432,2,"amarelo"
"AP3.3",201453,"2014-12-31",39,1,1,1,1,25.0952380952381,0.555555555555556,0.1334228515625,0.108182490880216,2,"amarelo"
"AP3.3",201501,"2015-01-07",37,7,7,7,7,23.8571428571429,2,0.91021728515625,0.757277436161512,2,"amarelo"
"AP3.3",201502,"2015-01-14",51,4,4,4,4,25.8571428571429,1.2,0.668188095092773,0.432729963520864,2,"amarelo"
"AP3.3",201503,"2015-01-21",62,5,5,5,5,24.8571428571429,1.33333333333333,0.778965830802917,0.54091245440108,2,"amarelo"
"AP3.3",201504,"2015-01-28",48,3,3,3,3,24.2857142857143,0.75,0.221034169197083,0.324547472640648,2,"amarelo"
"AP3.3",201505,"2015-02-04",64,1,1,1,1,20.7142857142857,0.75,0.25172233581543,0.108182490880216,2,"amarelo"
"AP3.3",201506,"2015-02-11",47,9,9,9,9,25.2857142857143,1.44444444444444,0.808344841003418,0.973642417921944,2,"amarelo"
"AP3.3",201507,"2015-02-18",57,1,1,1,1,22.4285714285714,0.846153846153846,0.338819742202759,0.108182490880216,2,"amarelo"
"AP3.3",201508,"2015-02-25",81,7,7,7,7,24.7142857142857,1.54545454545455,0.876105718314648,0.757277436161512,2,"amarelo"
"AP3.3",201509,"2015-03-04",94,11,11,11,11,22.7142857142857,1.11764705882353,0.63206059957156,1.19000739968238,2,"amarelo"
"AP3.3",201510,"2015-03-11",129,16,16,16,16,24,1.78947368421053,0.98175829999582,1.73091985408346,2,"amarelo"
"AP3.3",201511,"2015-03-18",137,21,21,21,21,22.8571428571429,1.41176470588235,0.940363165844118,2.27183230848454,2,"amarelo"
"AP3.3",201512,"2015-03-25",146,29,29,29,29,21.7142857142857,1.375,0.955022833527518,3.13729223552626,3,"laranja"
"AP3.3",201513,"2015-04-01",141,28,28,28,28,22.4285714285714,1.18181818181818,0.842187551278329,3.02910974464605,3,"laranja"
"AP3.3",201514,"2015-04-08",187,73,73,73,73,20.7142857142857,1.66666666666667,0.999859499404015,7.89732183425577,3,"laranja"
"AP3.3",201515,"2015-04-15",349,104,104,104,104,22,1.57692307692308,0.999981084346813,11.2509790515425,3,"laranja"
"AP3.3",201516,"2015-04-22",253,88,88,88,88,22.8571428571429,1.29268292682927,0.99723012153412,9.52005919745901,3,"laranja"
"AP3.3",201517,"2015-04-29",321,152,152,152,152,19.7142857142857,1.29811320754717,0.999331613988972,16.4437386137928,3,"laranja"
"AP3.3",201518,"2015-05-06",598,215,215,215,215,19.8571428571429,1.32267441860465,0.999958457788183,23.2592355392464,3,"laranja"
"AP3.3",201519,"2015-05-13",408,194,194,194,194,18.8571428571429,1.23296703296703,0.999565637671856,20.9874032307619,3,"laranja"
"AP3.3",201520,"2015-05-20",310,201,201,201,201,19.2857142857143,1.0873440285205,0.924018972354089,21.7446806669234,3,"laranja"
"AP3.3",201521,"2015-05-27",295,194,194,194,194,19.5714285714286,0.965573770491803,0.272026047592578,20.9874032307619,3,"laranja"
"AP3.3",201522,"2015-06-03",211,121,121,121,121,18.8571428571429,0.876061120543294,0.0139860530933043,13.0900813965061,3,"laranja"
"AP3.3",201523,"2015-06-10",156,243,243,243,243,18.4285714285714,1.08139534883721,0.900121699088821,26.2883452838925,3,"laranja"
"AP3.3",201524,"2015-06-17",116,165,165,165,165,18.2857142857143,0.948028673835125,0.189433577781541,17.8501109952356,1,"verde"
"AP3.3",201525,"2015-06-24",118,200,200,200,200,17,1.14933837429112,0.990477977374687,21.6364981760432,1,"verde"
"AP3.3",201526,"2015-07-01",132,121,121,121,121,17.4285714285714,0.799342105263158,0.000110479150984943,13.0900813965061,1,"verde"
"AP3.3",201527,"2015-07-08",99,85,90,87,93,18,0.845679012345679,0.00609136057202142,9.73642417921944,1,"verde"
"AP3.3",201528,"2015-07-15",81,100,107,104,111,18.5714285714286,0.773722627737226,0.000279124794863361,11.5755265241831,1,"verde"
"AP3.3",201529,"2015-07-22",104,80,87,84,90,18.6984126984127,0.893081761006289,0.0827107679846759,9.41187670657879,1,"verde"
"AP3.3",201530,"2015-07-29",84,72,80,76,83,20,0.964788732394366,0.335906376887288,8.65459927041728,1,"verde"
"AP3.3",201531,"2015-08-05",80,73,83,79,88,18.2857142857143,0.912408759124088,0.146982475172659,8.97914674305793,1,"verde"
"AP3.3",201532,"2015-08-12",83,116,139,132,147,16.8571428571429,1.208,0.986674347568051,15.03736623235,1,"verde"
"AP3.3",201533,"2015-08-19",79,112,144,137,152,18.5714285714286,1.21192052980132,0.993425103424465,15.5782786867511,1,"verde"
"AP3.3",201534,"2015-08-26",59,68,100,92,106,18.5714285714286,1.04644808743169,0.732877456235869,10.8182490880216,1,"verde"
"AP3.3",201535,"2015-09-02",107,77,139,130,150,18.1428571428571,1,0.5,15.03736623235,1,"verde"
"AP3.3",201536,"2015-09-09",103,19,61,53,69,19,0.783289817232376,0.000731845892185112,6.59913194369318,1,"verde"
"AP4",201001,"2010-01-06",NA,6,6,6,6,25.8333333333333,NA,NA,0.71525897739424,NA,"nulo"
"AP4",201002,"2010-01-13",NA,7,7,7,7,24.7142857142857,NA,NA,0.834468806959947,NA,"nulo"
"AP4",201003,"2010-01-20",NA,7,7,7,7,25.2857142857143,NA,NA,0.834468806959947,NA,"nulo"
"AP4",201004,"2010-01-27",NA,5,5,5,5,24.7142857142857,0.95,0.435707339682267,0.596049147828533,NA,"nulo"
"AP4",201005,"2010-02-03",NA,7,7,7,7,26.4285714285714,1,0.5,0.834468806959947,NA,"nulo"
"AP4",201006,"2010-02-10",NA,2,2,2,2,26.1666666666667,0.736842105263158,0.188542793737724,0.238419659131413,2,"amarelo"
"AP4",201007,"2010-02-17",NA,6,6,6,6,24.8571428571429,1.07142857142857,0.574722990393638,0.71525897739424,2,"amarelo"
"AP4",201008,"2010-02-24",NA,3,3,3,3,25.4285714285714,0.733333333333333,0.212178111076355,0.35762948869712,2,"amarelo"
"AP4",201009,"2010-03-03",NA,7,7,7,7,22.5714285714286,1.45454545454545,0.836530208587646,0.834468806959947,2,"amarelo"
"AP4",201010,"2010-03-10",NA,9,9,9,9,25,1.1875,0.69620431936346,1.07288846609136,2,"amarelo"
"AP4",201011,"2010-03-17",NA,8,8,8,8,24.1428571428571,1.26315789473684,0.779600466328702,0.953678636525653,2,"amarelo"
"AP4",201012,"2010-03-24",NA,16,16,16,16,25.8571428571429,1.375,0.885597229382821,1.90735727305131,2,"amarelo"
"AP4",201013,"2010-03-31",NA,12,12,12,12,24.5714285714286,1.09090909090909,0.641849619922831,1.43051795478848,2,"amarelo"
"AP4",201014,"2010-04-07",NA,6,6,6,6,21.4285714285714,0.944444444444444,0.404974526459463,0.71525897739424,2,"amarelo"
"AP4",201015,"2010-04-14",NA,14,14,14,14,21.5714285714286,0.941176470588235,0.402158500096701,1.66893761391989,2,"amarelo"
"AP4",201016,"2010-04-21",NA,9,9,9,9,23.5714285714286,0.90625,0.349441713810003,1.07288846609136,2,"amarelo"
"AP4",201017,"2010-04-28",NA,22,22,22,22,22.6666666666667,1.55172413793103,0.969814981330036,2.62261625044555,NA,"nulo"
"AP4",201018,"2010-05-05",NA,10,10,10,10,22,0.911111111111111,0.332322745206607,1.19209829565707,2,"amarelo"
"AP4",201019,"2010-05-12",NA,7,7,7,7,19.1428571428571,0.951219512195122,0.411072121226095,0.834468806959947,2,"amarelo"
"AP4",201020,"2010-05-19",NA,10,10,10,10,20,0.692307692307692,0.0680161974389464,1.19209829565707,2,"amarelo"
"AP4",201021,"2010-05-26",NA,11,11,11,11,19.1666666666667,1.03703703703704,0.554038424447625,1.31130812522277,2,"amarelo"
"AP4",201022,"2010-06-02",NA,12,12,12,12,18.8571428571429,1.17857142857143,0.740520998405173,1.43051795478848,NA,"nulo"
"AP4",201023,"2010-06-09",NA,5,5,5,5,16.2,0.848484848484849,0.259479001594827,0.596049147828533,NA,"nulo"
"AP4",201024,"2010-06-16",NA,6,6,6,6,15,0.821428571428571,0.239943830849164,0.71525897739424,NA,"nulo"
"AP4",201025,"2010-06-23",NA,11,11,11,11,17.3333333333333,0.956521739130435,0.440197910640337,1.31130812522277,NA,"nulo"
"AP4",201026,"2010-06-30",NA,5,5,5,5,16,1,0.5,0.596049147828533,NA,"nulo"
"AP4",201027,"2010-07-07",NA,8,8,8,8,16.5714285714286,1.09090909090909,0.617004087877602,0.953678636525653,NA,"nulo"
"AP4",201028,"2010-07-14",NA,7,7,7,7,20.8571428571429,0.833333333333333,0.271192005928243,0.834468806959947,NA,"nulo"
"AP4",201029,"2010-07-20",NA,9,9,9,9,19.6666666666667,1.2,0.728807994071757,1.07288846609136,NA,"nulo"
"AP4",201030,"2010-07-28",NA,6,6,6,6,18.6666666666667,0.916666666666667,0.382995912122398,0.71525897739424,NA,"nulo"
"AP4",201031,"2010-08-04",NA,12,12,12,12,19.2857142857143,1.22727272727273,0.764560493189144,1.43051795478848,NA,"nulo"
"AP4",201032,"2010-08-11",NA,7,7,7,7,18,0.925925925925926,0.389883965276538,0.834468806959947,NA,"nulo"
"AP4",201033,"2010-08-18",NA,8,8,8,8,16,1.08,0.610116034723462,0.953678636525653,NA,"nulo"
"AP4",201034,"2010-08-25",NA,9,9,9,9,19.2857142857143,0.888888888888889,0.335905516882683,1.07288846609136,NA,"nulo"
"AP4",201035,"2010-09-01",NA,2,2,2,2,20.2857142857143,0.791666666666667,0.220399533671298,0.238419659131413,NA,"nulo"
"AP4",201036,"2010-09-08",NA,4,4,4,4,18.7142857142857,0.789473684210526,0.243425120832398,0.476839318262827,NA,"nulo"
"AP4",201037,"2010-09-15",NA,10,10,10,10,20.4285714285714,1.06666666666667,0.572232224047184,1.19209829565707,NA,"nulo"
"AP4",201038,"2010-09-22",NA,4,4,4,4,21,1.125,0.635833759559318,0.476839318262827,NA,"nulo"
"AP4",201039,"2010-09-29",NA,4,4,4,4,22.3333333333333,1,0.5,0.476839318262827,NA,"nulo"
"AP4",201040,"2010-10-06",NA,2,2,2,2,21.1428571428571,0.555555555555556,0.0610390603542328,0.238419659131413,NA,"nulo"
"AP4",201041,"2010-10-13",NA,4,4,4,4,19.2857142857143,1,0.5,0.476839318262827,NA,"nulo"
"AP4",201042,"2010-10-20",NA,3,3,3,3,20.2857142857143,0.9,0.407264709472656,0.35762948869712,NA,"nulo"
"AP4",201043,"2010-10-27",NA,6,6,6,6,21.1428571428571,1.44444444444444,0.808344841003418,0.71525897739424,NA,"nulo"
"AP4",201044,"2010-11-03",NA,11,11,11,11,22.2857142857143,1.53846153846154,0.892336425138638,1.31130812522277,NA,"nulo"
"AP4",201045,"2010-11-10",NA,9,9,9,9,21.8571428571429,1.3,0.814350982764494,1.07288846609136,NA,"nulo"
"AP4",201046,"2010-11-17",NA,8,8,8,8,21,1.07692307692308,0.60807684889525,0.953678636525653,NA,"nulo"
"AP4",201047,"2010-11-24",NA,6,6,6,6,24.4285714285714,0.821428571428571,0.239943830849164,0.71525897739424,NA,"nulo"
"AP4",201048,"2010-12-01",NA,14,14,14,14,25.1428571428571,1.21739130434783,0.760056169150836,1.66893761391989,NA,"nulo"
"AP4",201049,"2010-12-08",NA,6,6,6,6,25.4285714285714,0.928571428571429,0.39192315110475,0.71525897739424,2,"amarelo"
"AP4",201050,"2010-12-15",NA,12,12,12,12,25.2857142857143,1.23076923076923,0.786478571748372,1.43051795478848,2,"amarelo"
"AP4",201051,"2010-12-22",NA,20,20,20,20,26,1.1875,0.764815734070927,2.38419659131413,2,"amarelo"
"AP4",201052,"2010-12-29",NA,15,15,15,15,24.2857142857143,1.23684210526316,0.836932914404009,1.7881474434856,2,"amarelo"
"AP4",201101,"2011-01-05",NA,19,19,19,19,25,1.14893617021277,0.757940793196354,2.26498676174843,2,"amarelo"
"AP4",201102,"2011-01-12",NA,23,23,23,23,25.8571428571429,1.05555555555556,0.612498508584688,2.74182608001125,2,"amarelo"
"AP4",201103,"2011-01-19",60,33,33,33,33,25.5714285714286,1.31578947368421,0.94227275585387,3.93392437566832,2,"amarelo"
"AP4",201104,"2011-01-26",73,59,59,59,59,24.7142857142857,1.53333333333333,0.998245930034064,7.03337994437669,2,"amarelo"
"AP4",201105,"2011-02-02",108,80,80,80,80,24.7142857142857,1.49565217391304,0.99963862806689,9.53678636525653,3,"laranja"
"AP4",201106,"2011-02-09",203,132,132,132,132,25.5714285714286,1.57558139534884,0.999998866836812,15.7356975026733,3,"laranja"
"AP4",201107,"2011-02-16",218,189,189,189,189,23.4285714285714,1.47970479704797,0.999999759671402,22.5306577879186,3,"laranja"
"AP4",201108,"2011-02-23",248,174,174,174,174,25.4,1.23441396508728,0.999168655577872,20.742510344433,3,"laranja"
