,UF,Município,"Cód IBGE","Cód Região de Saúde","Nome da Região de Saúde"
5018,SP,"Igaraçu do Tietê",352000,35064,Jaú
5019,SP,Igarapava,352010,35083,"Alta Mogiana"
5020,SP,Igaratá,352020,35171,"Alto Vale do Paraíba"
5021,SP,Iguape,352030,35121,"Vale do Ribeira"
5022,SP,Ilhabela,352040,35173,"Litoral Norte"
5023,SP,"Ilha Comprida",352042,35121,"Vale do Ribeira"
5024,SP,"Ilha Solteira",352044,35022,"Lagos do DRS II"
5025,SP,Indaiatuba,352050,35072,"Região Metropolitana de Campinas"
5026,SP,Indiana,352060,35112,"Alta Sorocabana"
5027,SP,Indiaporã,352070,35154,Fernandópolis
5028,SP,"Inúbia Paulista",352080,35091,Adamantina
5029,SP,Ipaussu,352090,35094,Ourinhos
5030,SP,Iperó,352100,35163,Sorocaba
5031,SP,Ipeúna,352110,35104,"Rio Claro"
5032,SP,Ipiguá,352115,35155,"São José do Rio Preto"
5033,SP,Iporanga,352120,35121,"Vale do Ribeira"
5034,SP,Ipuã,352130,35082,"Alta Anhanguera"
5035,SP,Iracemápolis,352140,35102,Limeira
5036,SP,Irapuã,352150,35151,Catanduva
5037,SP,Irapuru,352160,35111,"Alta Paulista"
5038,SP,Itaberá,352170,35162,Itapeva
5039,SP,Itaí,352180,35061,"Vale do Jurumirim"
5040,SP,Itajobi,352190,35151,Catanduva
5041,SP,Itaju,352200,35064,Jaú
5042,SP,Itanhaém,352210,35041,"Baixada Santista"
5043,SP,Itaóca,352215,35162,Itapeva
5044,SP,"Itapecerica da Serra",352220,35013,Mananciais
5045,SP,Itapetininga,352230,35161,Itapetininga
5046,SP,Itapeva,352240,35162,Itapeva
5047,SP,Itapevi,352250,35014,"Rota dos Bandeirantes"
5048,SP,Itapira,352260,35141,"Baixa Mogiana"
5049,SP,"Itapirapuã Paulista",352265,35162,Itapeva
5050,SP,Itápolis,352270,35032,"Centro Oeste do DRS III"
5051,SP,Itaporanga,352280,35061,"Vale do Jurumirim"
5052,SP,Itapuí,352290,35064,Jaú
5053,SP,Itapura,352300,35022,"Lagos do DRS II"
5054,SP,Itaquaquecetuba,352310,35011,"Alto do Tietê"
5055,SP,Itararé,352320,35162,Itapeva
5056,SP,Itariri,352330,35121,"Vale do Ribeira"
5057,SP,Itatiba,352340,35072,"Região Metropolitana de Campinas"
5058,SP,Itatinga,352350,35063,"Polo Cuesta"
5059,SP,Itirapina,352360,35104,"Rio Claro"
5060,SP,Itirapuã,352370,35081,"Três Colinas"
5061,SP,Itobi,352380,35143,"Rio Pardo"
5062,SP,Itu,352390,35163,Sorocaba
5063,SP,Itupeva,352400,35073,Jundiaí
5064,SP,Ituverava,352410,35083,"Alta Mogiana"
5065,SP,Jaborandi,352420,35051,"Norte - Barretos"
5066,SP,Jaboticabal,352430,35131,"Horizonte Verde"
5067,SP,Jacareí,352440,35171,"Alto Vale do Paraíba"
5068,SP,Jaci,352450,35156,"José Bonifácio"
5069,SP,Jacupiranga,352460,35121,"Vale do Ribeira"
5070,SP,Jaguariúna,352470,35072,"Região Metropolitana de Campinas"
5071,SP,Jales,352480,35153,Jales
5072,SP,Jambeiro,352490,35171,"Alto Vale do Paraíba"
5073,SP,Jandira,352500,35014,"Rota dos Bandeirantes"
5074,SP,Jardinópolis,352510,35132,"Aquífero Guarani"
5075,SP,Jarinu,352520,35073,Jundiaí
5076,SP,Jaú,352530,35064,Jaú
5077,SP,Jeriquara,352540,35081,"Três Colinas"
5078,SP,Joanópolis,352550,35071,Bragança
5079,SP,"João Ramalho",352560,35113,"Alto Capivari"
5080,SP,"José Bonifácio",352570,35156,"José Bonifácio"
5081,SP,"Júlio Mesquita",352580,35093,Marília
5082,SP,Jumirim,352585,35163,Sorocaba
5083,SP,Jundiaí,352590,35073,Jundiaí
5084,SP,Junqueirópolis,352600,35111,"Alta Paulista"
5085,SP,Juquiá,352610,35121,"Vale do Ribeira"
5086,SP,Juquitiba,352620,35013,Mananciais
5087,SP,Lagoinha,352630,35174,"Vale do Paraíba/Região Serrana"
5088,SP,"Laranjal Paulista",352640,35063,"Polo Cuesta"
5089,SP,Lavínia,352650,35022,"Lagos do DRS II"
5090,SP,Lavrinhas,352660,35172,"Circuito da Fé e Vale Histórico"
5091,SP,Leme,352670,35101,Araras
5092,SP,"Lençóis Paulista",352680,35062,Bauru
5093,SP,Limeira,352690,35102,Limeira
5094,SP,Lindóia,352700,35074,"Circuito das Águas"
5095,SP,Lins,352710,35065,Lins
5096,SP,Lorena,352720,35172,"Circuito da Fé e Vale Histórico"
5097,SP,Lourdes,352725,35023,"Consórcios do DRS II"
5098,SP,Louveira,352730,35073,Jundiaí
5099,SP,Lucélia,352740,35091,Adamantina
5100,SP,Lucianópolis,352750,35062,Bauru
5101,SP,"Luís Antônio",352760,35132,"Aquífero Guarani"
5102,SP,Luiziânia,352770,35023,"Consórcios do DRS II"
5103,SP,Lupércio,352780,35093,Marília
5104,SP,Lutécia,352790,35092,Assis
5105,SP,Macatuba,352800,35062,Bauru
5106,SP,Macaubal,352810,35157,Votuporanga
5107,SP,Macedônia,352820,35154,Fernandópolis
5108,SP,Magda,352830,35157,Votuporanga
5109,SP,Mairinque,352840,35163,Sorocaba
5110,SP,Mairiporã,352850,35012,"Franco da Rocha"
5111,SP,Manduri,352860,35061,"Vale do Jurumirim"
5112,SP,"Marabá Paulista",352870,35114,"Extremo Oeste Paulista"
5113,SP,Maracaí,352880,35092,Assis
5114,SP,Marapoama,352885,35151,Catanduva
5115,SP,Mariápolis,352890,35091,Adamantina
5116,SP,Marília,352900,35093,Marília
5117,SP,Marinópolis,352910,35153,Jales
5118,SP,Martinópolis,352920,35112,"Alta Sorocabana"
5119,SP,Matão,352930,35033,"Norte do DRS III"
5120,SP,Mauá,352940,35015,"Grande ABC"
5121,SP,Mendonça,352950,35156,"José Bonifácio"
5122,SP,Meridiano,352960,35154,Fernandópolis
5123,SP,Mesópolis,352965,35153,Jales
5124,SP,Miguelópolis,352970,35083,"Alta Mogiana"
5125,SP,"Mineiros do Tietê",352980,35064,Jaú
5126,SP,Miracatu,352990,35121,"Vale do Ribeira"
5127,SP,"Mira Estrela",353000,35154,Fernandópolis
5128,SP,Mirandópolis,353010,35022,"Lagos do DRS II"
5129,SP,"Mirante do Paranapanema",353020,35115,"Pontal do Paranapanema"
5130,SP,Mirassol,353030,35155,"São José do Rio Preto"
5131,SP,Mirassolândia,353040,35155,"São José do Rio Preto"
5132,SP,Mococa,353050,35143,"Rio Pardo"
5133,SP,"Mogi das Cruzes",353060,35011,"Alto do Tietê"
5134,SP,"Mogi Guaçu",353070,35141,"Baixa Mogiana"
5135,SP,"Mogi Mirim",353080,35141,"Baixa Mogiana"
5136,SP,Mombuca,353090,35103,Piracicaba
5137,SP,Monções,353100,35157,Votuporanga
5138,SP,Mongaguá,353110,35041,"Baixada Santista"
5139,SP,"Monte Alegre do Sul",353120,35074,"Circuito das Águas"
5140,SP,"Monte Alto",353130,35131,"Horizonte Verde"
5141,SP,"Monte Aprazível",353140,35156,"José Bonifácio"
5142,SP,"Monte Azul Paulista",353150,35052,"Sul - Barretos"
5143,SP,"Monte Castelo",353160,35111,"Alta Paulista"
5144,SP,"Monteiro Lobato",353170,35171,"Alto Vale do Paraíba"
5145,SP,"Monte Mor",353180,35072,"Região Metropolitana de Campinas"
5146,SP,"Morro Agudo",353190,35082,"Alta Anhanguera"
5147,SP,Morungaba,353200,35072,"Região Metropolitana de Campinas"
5148,SP,Motuca,353205,35031,"Central do DRS III"
5149,SP,"Murutinga do Sul",353210,35022,"Lagos do DRS II"
5150,SP,Nantes,353215,35113,"Alto Capivari"
5151,SP,Narandiba,353220,35112,"Alta Sorocabana"
5152,SP,"Natividade da Serra",353230,35174,"Vale do Paraíba/Região Serrana"
5153,SP,"Nazaré Paulista",353240,35071,Bragança
5154,SP,"Neves Paulista",353250,35155,"São José do Rio Preto"
5155,SP,Nhandeara,353260,35157,Votuporanga
5156,SP,Nipoã,353270,35156,"José Bonifácio"
5157,SP,"Nova Aliança",353280,35155,"São José do Rio Preto"
5158,SP,"Nova Campina",353282,35162,Itapeva
5159,SP,"Nova Canaã Paulista",353284,35152,"Santa Fé do Sul"
5160,SP,"Nova Castilho",353286,35021,"Central do DRS II"
5161,SP,"Nova Europa",353290,35032,"Centro Oeste do DRS III"
5162,SP,"Nova Granada",353300,35155,"São José do Rio Preto"
5163,SP,"Nova Guataporanga",353310,35111,"Alta Paulista"
5164,SP,"Nova Independência",353320,35022,"Lagos do DRS II"
5165,SP,Novais,353325,35151,Catanduva
5166,SP,"Nova Luzitânia",353330,35021,"Central do DRS II"
5167,SP,"Nova Odessa",353340,35072,"Região Metropolitana de Campinas"
5168,SP,"Novo Horizonte",353350,35151,Catanduva
5169,SP,Nuporanga,353360,35082,"Alta Anhanguera"
5170,SP,Ocauçu,353370,35093,Marília
5171,SP,Óleo,353380,35094,Ourinhos
5172,SP,Olímpia,353390,35051,"Norte - Barretos"
5173,SP,"Onda Verde",353400,35155,"São José do Rio Preto"
5174,SP,Oriente,353410,35093,Marília
5175,SP,Orindiúva,353420,35155,"São José do Rio Preto"
5176,SP,Orlândia,353430,35082,"Alta Anhanguera"
5177,SP,Osasco,353440,35014,"Rota dos Bandeirantes"
5178,SP,"Oscar Bressane",353450,35093,Marília
5179,SP,"Osvaldo Cruz",353460,35091,Adamantina
5180,SP,Ourinhos,353470,35094,Ourinhos
5181,SP,Ouroeste,353475,35154,Fernandópolis
5182,SP,"Ouro Verde",353480,35111,"Alta Paulista"
5183,SP,Pacaembu,353490,35091,Adamantina
5184,SP,Palestina,353500,35155,"São José do Rio Preto"
5185,SP,"Palmares Paulista",353510,35151,Catanduva
5186,SP,"Palmeira d'Oeste",353520,35153,Jales
5187,SP,Palmital,353530,35092,Assis
5188,SP,Panorama,353540,35111,"Alta Paulista"
5189,SP,"Paraguaçu Paulista",353550,35092,Assis
5190,SP,Paraibuna,353560,35171,"Alto Vale do Paraíba"
5191,SP,Paraíso,353570,35151,Catanduva
5192,SP,Paranapanema,353580,35061,"Vale do Jurumirim"
5193,SP,Paranapuã,353590,35153,Jales
5194,SP,Parapuã,353600,35095,Tupã
5195,SP,Pardinho,353610,35063,"Polo Cuesta"
5196,SP,Pariquera-Açu,353620,35121,"Vale do Ribeira"
5197,SP,Parisi,353625,35157,Votuporanga
5198,SP,"Patrocínio Paulista",353630,35081,"Três Colinas"
5199,SP,Paulicéia,353640,35111,"Alta Paulista"
5200,SP,Paulínia,353650,35072,"Região Metropolitana de Campinas"
5201,SP,Paulistânia,353657,35062,Bauru
5202,SP,"Paulo de Faria",353660,35155,"São José do Rio Preto"
5203,SP,Pederneiras,353670,35062,Bauru
5204,SP,"Pedra Bela",353680,35071,Bragança
5205,SP,Pedranópolis,353690,35154,Fernandópolis
5206,SP,Pedregulho,353700,35081,"Três Colinas"
5207,SP,Pedreira,353710,35072,"Região Metropolitana de Campinas"
5208,SP,"Pedrinhas Paulista",353715,35092,Assis
5209,SP,"Pedro de Toledo",353720,35121,"Vale do Ribeira"
5210,SP,Penápolis,353730,35023,"Consórcios do DRS II"
5211,SP,"Pereira Barreto",353740,35022,"Lagos do DRS II"
5212,SP,Pereiras,353750,35063,"Polo Cuesta"
5213,SP,Peruíbe,353760,35041,"Baixada Santista"
5214,SP,Piacatu,353770,35023,"Consórcios do DRS II"
5215,SP,Piedade,353780,35163,Sorocaba
5216,SP,"Pilar do Sul",353790,35163,Sorocaba
5217,SP,Pindamonhangaba,353800,35174,"Vale do Paraíba/Região Serrana"
5218,SP,Pindorama,353810,35151,Catanduva
5219,SP,Pinhalzinho,353820,35071,Bragança
5220,SP,Piquerobi,353830,35114,"Extremo Oeste Paulista"
5221,SP,Piquete,353850,35172,"Circuito da Fé e Vale Histórico"
5222,SP,Piracaia,353860,35071,Bragança
5223,SP,Piracicaba,353870,35103,Piracicaba
5224,SP,Piraju,353880,35061,"Vale do Jurumirim"
5225,SP,Pirajuí,353890,35062,Bauru
5226,SP,Pirangi,353900,35151,Catanduva
5227,SP,"Pirapora do Bom Jesus",353910,35014,"Rota dos Bandeirantes"
5228,SP,Pirapozinho,353920,35112,"Alta Sorocabana"
5229,SP,Pirassununga,353930,35101,Araras
5230,SP,Piratininga,353940,35062,Bauru
5231,SP,Pitangueiras,353950,35131,"Horizonte Verde"
5232,SP,Planalto,353960,35156,"José Bonifácio"
5233,SP,Platina,353970,35092,Assis
5234,SP,Poá,353980,35011,"Alto do Tietê"
5235,SP,Poloni,353990,35156,"José Bonifácio"
5236,SP,Pompéia,354000,35093,Marília
5237,SP,Pongaí,354010,35065,Lins
5238,SP,Pontal,354020,35131,"Horizonte Verde"
5239,SP,Pontalinda,354025,35153,Jales
5240,SP,"Pontes Gestal",354030,35157,Votuporanga
5241,SP,Populina,354040,35154,Fernandópolis
5242,SP,Porangaba,354050,35063,"Polo Cuesta"
5243,SP,"Porto Feliz",354060,35163,Sorocaba
5244,SP,"Porto Ferreira",354070,35034,"Coração do DRS III"
5245,SP,Potim,354075,35172,"Circuito da Fé e Vale Histórico"
5246,SP,Potirendaba,354080,35155,"São José do Rio Preto"
5247,SP,Pracinha,354085,35091,Adamantina
5248,SP,Pradópolis,354090,35131,"Horizonte Verde"
5249,SP,"Praia Grande",354100,35041,"Baixada Santista"
5250,SP,Pratânia,354105,35063,"Polo Cuesta"
5251,SP,"Presidente Alves",354110,35062,Bauru
5252,SP,"Presidente Bernardes",354120,35112,"Alta Sorocabana"
5253,SP,"Presidente Epitácio",354130,35114,"Extremo Oeste Paulista"
5254,SP,"Presidente Prudente",354140,35112,"Alta Sorocabana"
5255,SP,"Presidente Venceslau",354150,35114,"Extremo Oeste Paulista"
5256,SP,Promissão,354160,35065,Lins
5257,SP,Quadra,354165,35161,Itapetininga
5258,SP,Quatá,354170,35113,"Alto Capivari"
5259,SP,Queiroz,354180,35095,Tupã
5260,SP,Queluz,354190,35172,"Circuito da Fé e Vale Histórico"
5261,SP,Quintana,354200,35093,Marília
5262,SP,Rafard,354210,35103,Piracicaba
5263,SP,Rancharia,354220,35113,"Alto Capivari"
5264,SP,"Redenção da Serra",354230,35174,"Vale do Paraíba/Região Serrana"
5265,SP,"Regente Feijó",354240,35112,"Alta Sorocabana"
5266,SP,Reginópolis,354250,35062,Bauru
5267,SP,Registro,354260,35121,"Vale do Ribeira"
5268,SP,Restinga,354270,35081,"Três Colinas"
5269,SP,Ribeira,354280,35162,Itapeva
5270,SP,"Ribeirão Bonito",354290,35034,"Coração do DRS III"
5271,SP,"Ribeirão Branco",354300,35162,Itapeva
5272,SP,"Ribeirão Corrente",354310,35081,"Três Colinas"
5273,SP,"Ribeirão dos Índios",354323,35112,"Alta Sorocabana"
5274,SP,"Ribeirão do Sul",354320,35094,Ourinhos
5275,SP,"Ribeirão Grande",354325,35161,Itapetininga
5276,SP,"Ribeirão Pires",354330,35015,"Grande ABC"
5277,SP,"Ribeirão Preto",354340,35132,"Aquífero Guarani"
5278,SP,Rifaina,354360,35081,"Três Colinas"
5279,SP,Rincão,354370,35031,"Central do DRS III"
5280,SP,Rinópolis,354380,35095,Tupã
5281,SP,"Rio Claro",354390,35104,"Rio Claro"
5282,SP,"Rio das Pedras",354400,35103,Piracicaba
5283,SP,"Rio Grande da Serra",354410,35015,"Grande ABC"
5284,SP,Riolândia,354420,35157,Votuporanga
5285,SP,Riversul,354350,35162,Itapeva
5286,SP,Rosana,354425,35115,"Pontal do Paranapanema"
5287,SP,Roseira,354430,35172,"Circuito da Fé e Vale Histórico"
5288,SP,Rubiácea,354440,35021,"Central do DRS II"
5289,SP,Rubinéia,354450,35152,"Santa Fé do Sul"
5290,SP,Sabino,354460,35065,Lins
5291,SP,Sagres,354470,35091,Adamantina
5292,SP,Sales,354480,35151,Catanduva
5293,SP,"Sales Oliveira",354490,35082,"Alta Anhanguera"
5294,SP,Salesópolis,354500,35011,"Alto do Tietê"
5295,SP,Salmourão,354510,35091,Adamantina
5296,SP,Saltinho,354515,35103,Piracicaba
5297,SP,Salto,354520,35163,Sorocaba
5298,SP,"Salto de Pirapora",354530,35163,Sorocaba
5299,SP,"Salto Grande",354540,35094,Ourinhos
5300,SP,Sandovalina,354550,35112,"Alta Sorocabana"
5301,SP,"Santa Adélia",354560,35151,Catanduva
5302,SP,"Santa Albertina",354570,35153,Jales
5303,SP,"Santa Bárbara d'Oeste",354580,35072,"Região Metropolitana de Campinas"
5304,SP,"Santa Branca",354600,35171,"Alto Vale do Paraíba"
5305,SP,"Santa Clara d'Oeste",354610,35152,"Santa Fé do Sul"
5306,SP,"Santa Cruz da Conceição",354620,35101,Araras
5307,SP,"Santa Cruz da Esperança",354625,35133,"Vale das Cachoeiras"
5308,SP,"Santa Cruz das Palmeiras",354630,35142,Mantiqueira
5309,SP,"Santa Cruz do Rio Pardo",354640,35094,Ourinhos
5310,SP,"Santa Ernestina",354650,35033,"Norte do DRS III"
5311,SP,"Santa Fé do Sul",354660,35152,"Santa Fé do Sul"
5312,SP,"Santa Gertrudes",354670,35104,"Rio Claro"
5313,SP,"Santa Isabel",354680,35011,"Alto do Tietê"
5314,SP,"Santa Lúcia",354690,35031,"Central do DRS III"
5315,SP,"Santa Maria da Serra",354700,35103,Piracicaba
5316,SP,"Santa Mercedes",354710,35111,"Alta Paulista"
5317,SP,"Santana da Ponte Pensa",354720,35153,Jales
5318,SP,"Santana de Parnaíba",354730,35014,"Rota dos Bandeirantes"
5319,SP,"Santa Rita d'Oeste",354740,35152,"Santa Fé do Sul"
5320,SP,"Santa Rita do Passa Quatro",354750,35132,"Aquífero Guarani"
5321,SP,"Santa Rosa de Viterbo",354760,35132,"Aquífero Guarani"
5322,SP,"Santa Salete",354765,35153,Jales
5323,SP,"Santo Anastácio",354770,35112,"Alta Sorocabana"
5324,SP,"Santo André",354780,35015,"Grande ABC"
5325,SP,"Santo Antônio da Alegria",354790,35133,"Vale das Cachoeiras"
5326,SP,"Santo Antônio de Posse",354800,35072,"Região Metropolitana de Campinas"
5327,SP,"Santo Antônio do Aracanguá",354805,35021,"Central do DRS II"
5328,SP,"Santo Antônio do Jardim",354810,35142,Mantiqueira
5329,SP,"Santo Antônio do Pinhal",354820,35174,"Vale do Paraíba/Região Serrana"
5330,SP,"Santo Expedito",354830,35112,"Alta Sorocabana"
5331,SP,"Santópolis do Aguapeí",354840,35023,"Consórcios do DRS II"
5332,SP,Santos,354850,35041,"Baixada Santista"
5333,SP,"São Bento do Sapucaí",354860,35174,"Vale do Paraíba/Região Serrana"
5334,SP,"São Bernardo do Campo",354870,35015,"Grande ABC"
5335,SP,"São Caetano do Sul",354880,35015,"Grande ABC"
5336,SP,"São Carlos",354890,35034,"Coração do DRS III"
5337,SP,"São Francisco",354900,35153,Jales
5338,SP,"São João da Boa Vista",354910,35142,Mantiqueira
5339,SP,"São João das Duas Pontes",354920,35154,Fernandópolis
5340,SP,"São João de Iracema",354925,35154,Fernandópolis
5341,SP,"São João do Pau d'Alho",354930,35111,"Alta Paulista"
5342,SP,"São Joaquim da Barra",354940,35082,"Alta Anhanguera"
5343,SP,"São José da Bela Vista",354950,35081,"Três Colinas"
5344,SP,"São José do Barreiro",354960,35172,"Circuito da Fé e Vale Histórico"
5345,SP,"São José do Rio Pardo",354970,35143,"Rio Pardo"
5346,SP,"São José do Rio Preto",354980,35155,"São José do Rio Preto"
5347,SP,"São José dos Campos",354990,35171,"Alto Vale do Paraíba"
5348,SP,"São Lourenço da Serra",354995,35013,Mananciais
5349,SP,"São Luís do Paraitinga",355000,35174,"Vale do Paraíba/Região Serrana"
5350,SP,"São Manuel",355010,35063,"Polo Cuesta"
5351,SP,"São Miguel Arcanjo",355020,35161,Itapetininga
5352,SP,"São Paulo",355030,35016,"São Paulo"
5353,SP,"São Pedro",355040,35103,Piracicaba
5354,SP,"São Pedro do Turvo",355050,35094,Ourinhos
5355,SP,"São Roque",355060,35163,Sorocaba
5356,SP,"São Sebastião",355070,35173,"Litoral Norte"
5357,SP,"São Sebastião da Grama",355080,35143,"Rio Pardo"
5358,SP,"São Simão",355090,35132,"Aquífero Guarani"
5359,SP,"São Vicente",355100,35041,"Baixada Santista"
5360,SP,Sarapuí,355110,35161,Itapetininga
5361,SP,Sarutaiá,355120,35061,"Vale do Jurumirim"
5362,SP,"Sebastianópolis do Sul",355130,35157,Votuporanga
5363,SP,"Serra Azul",355140,35132,"Aquífero Guarani"
5364,SP,Serrana,355150,35132,"Aquífero Guarani"
5365,SP,"Serra Negra",355160,35074,"Circuito das Águas"
5366,SP,Sertãozinho,355170,35131,"Horizonte Verde"
5367,SP,"Sete Barras",355180,35121,"Vale do Ribeira"
5368,SP,Severínia,355190,35051,"Norte - Barretos"
5369,SP,Silveiras,355200,35172,"Circuito da Fé e Vale Histórico"
5370,SP,Socorro,355210,35071,Bragança
5371,SP,Sorocaba,355220,35163,Sorocaba
5372,SP,"Sud Mennucci",355230,35022,"Lagos do DRS II"
5373,SP,Sumaré,355240,35072,"Região Metropolitana de Campinas"
5374,SP,Suzanápolis,355255,35022,"Lagos do DRS II"
5375,SP,Suzano,355250,35011,"Alto do Tietê"
5376,SP,Tabapuã,355260,35151,Catanduva
5377,SP,Tabatinga,355270,35032,"Centro Oeste do DRS III"
5378,SP,"Taboão da Serra",355280,35013,Mananciais
5379,SP,Taciba,355290,35112,"Alta Sorocabana"
5380,SP,Taguaí,355300,35061,"Vale do Jurumirim"
5381,SP,Taiaçu,355310,35052,"Sul - Barretos"
5382,SP,Taiúva,355320,35052,"Sul - Barretos"
5383,SP,Tambaú,355330,35142,Mantiqueira
5384,SP,Tanabi,355340,35155,"São José do Rio Preto"
5385,SP,Tapiraí,355350,35163,Sorocaba
5386,SP,Tapiratiba,355360,35143,"Rio Pardo"
5387,SP,Taquaral,355365,35052,"Sul - Barretos"
5388,SP,Taquaritinga,355370,35033,"Norte do DRS III"
5389,SP,Taquarituba,355380,35061,"Vale do Jurumirim"
5390,SP,Taquarivaí,355385,35162,Itapeva
5391,SP,Tarabai,355390,35112,"Alta Sorocabana"
5392,SP,Tarumã,355395,35092,Assis
5393,SP,Tatuí,355400,35161,Itapetininga
5394,SP,Taubaté,355410,35174,"Vale do Paraíba/Região Serrana"
5395,SP,Tejupá,355420,35061,"Vale do Jurumirim"
5396,SP,"Teodoro Sampaio",355430,35115,"Pontal do Paranapanema"
5397,SP,"Terra Roxa",355440,35052,"Sul - Barretos"
5398,SP,Tietê,355450,35163,Sorocaba
5399,SP,Timburi,355460,35094,Ourinhos
5400,SP,"Torre de Pedra",355465,35063,"Polo Cuesta"
5401,SP,Torrinha,355470,35064,Jaú
5402,SP,Trabiju,355475,35031,"Central do DRS III"
5403,SP,Tremembé,355480,35174,"Vale do Paraíba/Região Serrana"
5404,SP,"Três Fronteiras",355490,35152,"Santa Fé do Sul"
5405,SP,Tuiuti,355495,35071,Bragança
5406,SP,Tupã,355500,35095,Tupã
5407,SP,"Tupi Paulista",355510,35111,"Alta Paulista"
5408,SP,Turiúba,355520,35023,"Consórcios do DRS II"
5409,SP,Turmalina,355530,35154,Fernandópolis
5410,SP,Ubarana,355535,35156,"José Bonifácio"
5411,SP,Ubatuba,355540,35173,"Litoral Norte"
5412,SP,Ubirajara,355550,35093,Marília
5413,SP,Uchoa,355560,35155,"São José do Rio Preto"
5414,SP,"União Paulista",355570,35156,"José Bonifácio"
5415,SP,Urânia,355580,35153,Jales
5416,SP,Uru,355590,35065,Lins
5417,SP,Urupês,355600,35151,Catanduva
5418,SP,"Valentim Gentil",355610,35157,Votuporanga
5419,SP,Valinhos,355620,35072,"Região Metropolitana de Campinas"
5420,SP,Valparaíso,355630,35021,"Central do DRS II"
5421,SP,Vargem,355635,35071,Bragança
5422,SP,"Vargem Grande do Sul",355640,35142,Mantiqueira
5423,SP,"Vargem Grande Paulista",355645,35013,Mananciais
5424,SP,"Várzea Paulista",355650,35073,Jundiaí
5425,SP,"Vera Cruz",355660,35093,Marília
5426,SP,Vinhedo,355670,35072,"Região Metropolitana de Campinas"
5427,SP,Viradouro,355680,35052,"Sul - Barretos"
5428,SP,"Vista Alegre do Alto",355690,35052,"Sul - Barretos"
5429,SP,"Vitória Brasil",355695,35153,Jales
5430,SP,Votorantim,355700,35163,Sorocaba
5431,SP,Votuporanga,355710,35157,Votuporanga
5432,SP,Zacarias,355715,35156,"José Bonifácio"
5433,TO,Abreulândia,170025,17007,Cantão
5434,TO,Aguiarnópolis,170030,17002,"Bico do Papagaio"
5435,TO,"Aliança do Tocantins",170035,17005,"Ilha do Bananal"
5436,TO,Almas,170040,17003,Sudeste
5437,TO,Alvorada,170070,17005,"Ilha do Bananal"
5438,TO,Ananás,170100,17002,"Bico do Papagaio"
5439,TO,Angico,170105,17002,"Bico do Papagaio"
