"SE","tweets","Rt","casos","APS","Rtw","Rtestimado"
201030,NA,1.1304347826087,210,"AP5.1",NA,1.1304347826087
201031,NA,1.15384615384615,128,"AP5.1",NA,1.15384615384615
201032,NA,1.23333333333333,100,"AP5.1",NA,1.23333333333333
201033,NA,0.756756756756757,73,"AP5.1",NA,0.756756756756757
201034,NA,0.642857142857143,110,"AP5.1",NA,0.642857142857143
201035,NA,0.444444444444444,148,"AP5.1",NA,0.444444444444444
201036,NA,1,100,"AP5.1",NA,1
201037,NA,1.375,69,"AP5.1",NA,1.375
201038,NA,1.18181818181818,42,"AP5.1",NA,1.18181818181818
201039,NA,0.923076923076923,85,"AP5.1",NA,0.923076923076923
201040,NA,0.666666666666667,239,"AP5.1",NA,0.666666666666667
201041,NA,0.75,171,"AP5.1",NA,0.75
201042,NA,1,127,"AP5.1",NA,1
201043,NA,0.666666666666667,105,"AP5.1",NA,0.666666666666667
201044,NA,1,145,"AP5.1",NA,1
201045,NA,1.25,156,"AP5.1",NA,1.25
201046,NA,1.2,190,"AP5.1",NA,1.2
201047,NA,1.33333333333333,105,"AP5.1",NA,1.33333333333333
201048,NA,1.5,30,"AP5.1",NA,1.5
201049,NA,1.5,185,"AP5.1",NA,1.5
201050,NA,1.16666666666667,446,"AP5.1",NA,1.16666666666667
201051,NA,0.952380952380952,290,"AP5.1",NA,0.952380952380952
201052,NA,1.25,219,"AP5.1",NA,1.25
201101,NA,1.4,194,"AP5.1",NA,1.4
201102,NA,1.22857142857143,252,"AP5.1",NA,1.22857142857143
201103,60,1.37209302325581,271,"AP5.1",NA,1.37209302325581
201104,73,1.38983050847458,348,"AP5.1",NA,1.38983050847458
201105,108,1.70731707317073,204,"AP5.1",NA,1.70731707317073
201106,203,1.87857142857143,92,"AP5.1",1.59336099585062,1.87857142857143
201107,218,1.58174904942966,174,"AP5.1",1.37760416666667,1.58174904942966
201108,248,1.51923076923077,519,"AP5.1",1.26465028355388,1.51923076923077
201109,251,1.12658227848101,300,"AP5.1",1.07174887892377,1.12658227848101
201110,196,1.04634831460674,293,"AP5.1",0.96931659693166,1.04634831460674
201111,324,1.14496644295302,226,"AP5.1",1.10935251798561,1.14496644295302
201112,695,1.43610785463072,278,"AP5.1",1.57587548638132,1.43610785463072
201113,800,1.31102040816327,399,"AP5.1",1.49711934156379,1.31102040816327
201114,789,1.17185554171856,366,"AP5.1",1.25563496426608,1.17185554171856
201115,808,0.967587672688629,301,"AP5.1",1.04947460595447,0.967587672688629
201116,639,1.00219659527732,123,"AP5.1",0.932832707551106,1.00219659527732
201117,621,1.00109589041096,170,"AP5.1",0.924865831842576,1.00109589041096
201118,526,0.935960591133005,529,"AP5.1",0.863636363636364,0.935960591133005
201119,671,0.935087719298246,232,"AP5.1",1.01791713325868,0.935087719298246
201120,450,0.817385866166354,336,"AP5.1",0.905940594059406,0.817385866166354
201121,289,0.90283091048202,187,"AP5.1",0.856102003642987,0.90283091048202
201122,244,0.796610169491525,320,"AP5.1",0.697163120567376,0.796610169491525
201123,159,0.730851063829787,445,"AP5.1",0.703967446592065,0.730851063829787
201124,152,0.726346433770015,388,"AP5.1",0.802023121387283,0.726346433770015
201125,130,0.57314629258517,302,"AP5.1",0.794594594594595,0.57314629258517
201126,174,0.636363636363636,164,"AP5.1",1.03401360544218,0.636363636363636
201127,109,0.637362637362637,249,"AP5.1",0.905701754385965,0.637362637362637
201128,89,0.775862068965517,753,"AP5.1",0.900726392251816,0.775862068965517
201129,95,0.944444444444444,302,"AP5.1",0.787634408602151,0.944444444444444
201130,76,0.658823529411765,429,"AP5.1",0.887372013651877,0.658823529411765
201131,56,0.928571428571429,268,"AP5.1",0.873076923076923,0.928571428571429
201132,57,1.09615384615385,477,"AP5.1",0.832599118942731,1.09615384615385
201133,75,1,509,"AP5.1",0.994708994708995,1
201134,43,0.947368421052632,518,"AP5.1",0.930851063829787,0.947368421052632
201135,91,0.685185185185185,396,"AP5.1",1.19428571428571,0.685185185185185
201136,58,0.891891891891892,206,"AP5.1",0.91866028708134,0.891891891891892
201137,59,1.18181818181818,248,"AP5.1",1.08333333333333,1.18181818181818
201138,42,1.46153846153846,638,"AP5.1",0.764423076923077,1.46153846153846
201139,54,1.49122807017544,386,"AP5.1",0.974842767295597,1.49122807017544
201140,68,1.4,413,"AP5.1",1.05806451612903,1.4
201141,61,1.03361344537815,229,"AP5.1",1.11585365853659,1.03361344537815
201142,88,0.951219512195122,453,"AP5.1",1.18579234972678,0.951219512195122
201143,101,0.794871794871795,602,"AP5.1",1.15207373271889,0.794871794871795
201144,81,1.06451612903226,571,"AP5.1",1.08,1.06451612903226
201145,82,1.01010101010101,343,"AP5.1",0.977777777777778,1.01010101010101
201146,85,0.8,207,"AP5.1",0.939393939393939,0.8
201147,71,1,242,"AP5.1",0.959677419354839,1
201148,97,1.125,693,"AP5.1",1.06302521008403,1.125
201149,78,1.91111111111111,339,"AP5.1",0.972332015810277,1.91111111111111
201150,98,1.58720930232558,473,"AP5.1",1.10975609756098,1.58720930232558
201151,107,1.4029304029304,219,"AP5.1",1.03663003663004,1.4029304029304
201152,61,1.08093994778068,432,"AP5.1",0.939929328621908,1.08093994778068
201201,140,1.10869565217391,503,"AP5.1",1.15789473684211,1.10869565217391
201202,102,1.08496732026144,452,"AP5.1",0.983766233766234,1.08496732026144
201203,125,1.21285140562249,387,"AP5.1",1.21122112211221,1.21285140562249
201204,77,1.18708609271523,155,"AP5.1",0.828337874659401,1.18708609271523
201205,86,1.23291492329149,348,"AP5.1",0.947368421052632,1.23291492329149
201206,87,1.23303167420814,892,"AP5.1",0.868055555555556,1.23303167420814
201207,120,1.23211009174312,384,"AP5.1",1.172,1.23211009174312
201208,102,1.24125093075205,517,"AP5.1",1.05460750853242,1.24125093075205
201209,222,1.39652069586083,356,"AP5.1",1.4368932038835,1.39652069586083
201210,242,1.32860824742268,585,"AP5.1",1.27477477477477,1.32860824742268
201211,206,1.20336243129648,808,"AP5.1",1.18374558303887,1.20336243129648
201212,252,1.11472326706072,540,"AP5.1",1.04477611940298,1.11472326706072
201213,267,1.09930103639431,528,"AP5.1",1.03571428571429,1.09930103639431
201214,262,1.1398816049112,158,"AP5.1",1.07724137931034,1.1398816049112
201215,300,1.14945181765724,350,"AP5.1",1.06145966709347,1.14945181765724
201216,442,1.14943105756359,971,"AP5.1",1.21109770808203,1.14943105756359
201217,556,1.06594846411414,460,"AP5.1",1.29282868525896,1.06594846411414
201218,429,0.881999453701174,459,"AP5.1",1.09938366718028,0.881999453701174
201219,561,0.795137813564571,360,"AP5.1",1.08339173090399,0.795137813564571
201220,437,0.746640701071081,541,"AP5.1",0.923027166882277,0.746640701071081
201221,323,0.862806468440271,673,"AP5.1",0.925718290119131,0.862806468440271
201222,377,0.812877871825877,574,"AP5.1",0.860711582134746,0.812877871825877
201223,271,0.766084046113797,532,"AP5.1",0.854001759014952,0.766084046113797
201224,215,0.74368932038835,195,"AP5.1",0.888774459320288,0.74368932038835
201225,162,0.734986945169713,345,"AP5.1",0.750869061413673,0.734986945169713
201226,169,0.753108348134991,820,"AP5.1",0.842592592592593,0.753108348134991
201227,148,0.696933962264151,419,"AP5.1",0.877289377289377,0.696933962264151
201228,147,0.692047377326565,355,"AP5.1",0.968684759916493,0.692047377326565
201229,94,0.669926650366748,328,"AP5.1",0.838362068965517,0.669926650366748
201230,66,0.64963503649635,399,"AP5.1",0.789203084832905,0.64963503649635
201231,90,0.842696629213483,597,"AP5.1",0.814332247557003,0.842696629213483
201232,84,0.933333333333333,413,"AP5.1",0.96,0.933333333333333
201233,63,1.16428571428571,394,"AP5.1",0.9875,1.16428571428571
201234,56,0.969325153374233,170,"AP5.1",0.856540084388186,0.969325153374233
201235,63,0.879746835443038,218,"AP5.1",0.896551724137931,0.879746835443038
201236,53,0.841726618705036,631,"AP5.1",0.945054945054945,0.841726618705036
201237,84,0.777777777777778,306,"AP5.1",1.16279069767442,0.777777777777778
201238,69,0.857142857142857,222,"AP5.1",1.03,0.857142857142857
201239,49,0.858974358974359,220,"AP5.1",0.980582524271845,0.858974358974359
201240,52,0.925373134328358,297,"AP5.1",0.841584158415842,0.925373134328358
201241,48,1,413,"AP5.1",0.876470588235294,1
201242,63,0.951612903225806,280,"AP5.1",1.09395973154362,0.951612903225806
201243,87,1.22033898305085,293,"AP5.1",1.21472392638037,1.22033898305085
201244,60,1.26388888888889,109,"AP5.1",1.06060606060606,1.26388888888889
201245,53,1.16483516483516,231,"AP5.1",0.952380952380952,1.16483516483516
201246,70,0.867924528301887,528,"AP5.1",0.915,0.867924528301887
201247,64,0.923913043478261,195,"AP5.1",1.02185792349727,0.923913043478261
201248,74,1.12941176470588,183,"AP5.1",1.11229946524064,1.12941176470588
201249,86,1.01041666666667,253,"AP5.1",1.07692307692308,1.01041666666667
201250,86,0.979381443298969,388,"AP5.1",1.09821428571429,0.979381443298969
201251,71,0.842105263157895,250,"AP5.1",0.98780487804878,0.842105263157895
201252,72,1.0375,418,"AP5.1",0.94238683127572,1.0375
201301,96,1.21686746987952,292,"AP5.1",1.04366812227074,1.21686746987952
201302,135,1.46534653465347,109,"AP5.1",1.26778242677824,1.46534653465347
201303,212,1.34459459459459,150,"AP5.1",1.46204620462046,1.34459459459459
201304,195,1.23115577889447,386,"AP5.1",1.2234762979684,1.23115577889447
201305,185,1.13469387755102,202,"AP5.1",1.09225092250923,1.13469387755102
201306,184,1.07913669064748,106,"AP5.1",0.952702702702703,1.07913669064748
201307,224,1.32333333333333,161,"AP5.1",1.05141843971631,1.32333333333333
201308,440,1.60705289672544,236,"AP5.1",1.43001686340641,1.60705289672544
201309,473,1.41692789968652,181,"AP5.1",1.34080188679245,1.41692789968652
201310,474,1.21902654867257,232,"AP5.1",1.21987686895339,1.21902654867257
201311,659,1.15426497277677,179,"AP5.1",1.15789473684211,1.15426497277677
201312,869,1.16116352201258,102,"AP5.1",1.24657534246575,1.16116352201258
201313,852,1.04333107650643,128,"AP5.1",1.18881118881119,1.04333107650643
201314,932,1.01427644386762,252,"AP5.1",1.11470588235294,1.01427644386762
201315,1369,1.00191938579655,111,"AP5.1",1.18846588767433,1.00191938579655
201316,783,0.975095785440613,80,"AP5.1",0.978116079923882,0.975095785440613
201317,601,0.829731499672561,105,"AP5.1",0.892671854734112,0.829731499672561
201318,443,0.876874506708761,158,"AP5.1",0.663639665819106,0.876874506708761
201319,368,0.837083708370837,95,"AP5.1",0.772851669403394,0.837083708370837
201320,304,0.872043010752688,161,"AP5.1",0.789660056657224,0.872043010752688
201321,206,0.633785450061652,127,"AP5.1",0.787443946188341,0.633785450061652
201322,193,0.696498054474708,57,"AP5.1",0.800683371298405,0.696498054474708
201323,164,0.720670391061452,77,"AP5.1",0.800853485064011,0.720670391061452
201324,146,0.751937984496124,153,"AP5.1",0.893428063943162,0.751937984496124
201325,150,0.876288659793814,82,"AP5.1",0.914512922465209,0.876288659793814
201326,123,0.823529411764706,68,"AP5.1",0.910869565217391,0.823529411764706
201327,88,0.792857142857143,96,"AP5.1",0.861575178997613,0.792857142857143
201328,90,0.747747747747748,148,"AP5.1",0.833795013850416,0.747747747747748
201329,84,0.831325301204819,84,"AP5.1",0.870431893687708,0.831325301204819
201330,57,0.739130434782609,121,"AP5.1",0.881679389312977,0.739130434782609
201331,148,0.666666666666667,96,"AP5.1",1.25108225108225,0.666666666666667
201332,155,0.764705882352941,38,"AP5.1",1.24567474048443,0.764705882352941
201333,71,0.769230769230769,50,"AP5.1",1.03888888888889,0.769230769230769
201334,97,1.3,101,"AP5.1",0.863636363636364,1.3
201335,63,1.07692307692308,22,"AP5.1",0.715170278637771,1.07692307692308
201336,55,1.10714285714286,57,"AP5.1",0.930735930735931,1.10714285714286
201337,46,0.838709677419355,50,"AP5.1",0.762790697674419,0.838709677419355
201338,115,0.807692307692308,82,"AP5.1",1.31707317073171,0.807692307692308
201339,45,1.14285714285714,57,"AP5.1",0.953703703703704,1.14285714285714
201340,56,0.833333333333333,76,"AP5.1",1.04854368932039,0.833333333333333
201341,53,1.15,45,"AP5.1",0.712962962962963,1.15
201342,57,1.04347826086957,31,"AP5.1",1.07792207792208,1.04347826086957
201343,69,1.33333333333333,27,"AP5.1",1.07831325301205,1.33333333333333
201344,66,0.96875,87,"AP5.1",1.07262569832402,0.96875
201345,54,0.903225806451613,24,"AP5.1",0.984375,0.903225806451613
201346,63,0.892857142857143,41,"AP5.1",0.968253968253968,0.892857142857143
201347,86,1.08,61,"AP5.1",1.10928961748634,1.08
201348,74,1.22222222222222,75,"AP5.1",1.09852216748768,1.22222222222222
201349,60,1.03030303030303,34,"AP5.1",0.986547085201794,1.03030303030303
201350,NA,1,61,"AP5.1",NA,1
201351,NA,0.735294117647059,37,"AP5.1",NA,0.735294117647059
201352,NA,0.6,21,"AP5.1",NA,0.6
201401,NA,0.333333333333333,20,"AP5.1",NA,0.333333333333333
201401,NA,2.8,61,"AP5.1",NA,2.8
201402,104,2.28571428571429,16,"AP5.1",NA,2.28571428571429
201403,82,1.71875,31,"AP5.1",NA,1.71875
201404,76,1,43,"AP5.1",NA,1
201405,91,0.981818181818182,64,"AP5.1",0.950381679389313,0.981818181818182
201406,65,0.907407407407407,39,"AP5.1",0.931726907630522,0.907407407407407
201407,77,1.04081632653061,57,"AP5.1",1.00431034482759,1.04081632653061
201408,68,1,34,"AP5.1",0.901287553648069,1
201409,77,0.843137254901961,18,"AP5.1",1.05714285714286,0.843137254901961
201410,75,0.953488372093023,19,"AP5.1",0.990990990990991,0.953488372093023
201411,66,0.829268292682927,42,"AP5.1",0.990909090909091,0.829268292682927
201412,92,1.05882352941176,19,"AP5.1",1.06880733944954,1.05882352941176
201413,63,1,18,"AP5.1",0.948497854077253,1
201414,65,1.05555555555556,30,"AP5.1",0.995475113122172,1.05555555555556
201415,76,1.10526315789474,43,"AP5.1",0.927272727272727,1.10526315789474
201416,62,0.738095238095238,20,"AP5.1",0.995098039215686,0.738095238095238
201417,64,0.741935483870968,52,"AP5.1",0.995073891625616,0.741935483870968
201418,105,NA,NA,"AP5.1",1.14356435643564,0.864511981797075
201419,159,NA,NA,"AP5.1",1.41991341991342,1.00613111910441
201420,23,NA,NA,"AP5.1",0.875,0.995136561359738
200952,NA,NA,NA,"AP5.2",NA,NA
201001,NA,NA,27,"AP5.2",NA,NA
201002,NA,NA,24,"AP5.2",NA,NA
201003,NA,NA,3,"AP5.2",NA,NA
201004,NA,6,41,"AP5.2",NA,6
201005,NA,1.58333333333333,7,"AP5.2",NA,1.58333333333333
201006,NA,1.21052631578947,15,"AP5.2",NA,1.21052631578947
201007,NA,0.869565217391304,26,"AP5.2",NA,0.869565217391304
201008,NA,0.9,27,"AP5.2",NA,0.9
201009,NA,1,41,"AP5.2",NA,1
201010,NA,0.944444444444444,31,"AP5.2",NA,0.944444444444444
201011,NA,1.35294117647059,27,"AP5.2",NA,1.35294117647059
201012,NA,1,17,"AP5.2",NA,1
201013,NA,0.91304347826087,7,"AP5.2",NA,0.91304347826087
201014,NA,0.714285714285714,31,"AP5.2",NA,0.714285714285714
201015,NA,1,7,"AP5.2",NA,1
201016,NA,1.66666666666667,15,"AP5.2",NA,1.66666666666667
201017,NA,1.24,21,"AP5.2",NA,1.24
201018,NA,1.29032258064516,38,"AP5.2",NA,1.29032258064516
201019,NA,0.7,19,"AP5.2",NA,0.7
201020,NA,0.857142857142857,28,"AP5.2",NA,0.857142857142857
201021,NA,0.625,7,"AP5.2",NA,0.625
201022,NA,1.4,13,"AP5.2",NA,1.4
201023,NA,0.952380952380952,4,"AP5.2",NA,0.952380952380952
201024,NA,1.15,16,"AP5.2",NA,1.15
201025,NA,0.739130434782609,2,"AP5.2",NA,0.739130434782609
201026,NA,0.941176470588235,7,"AP5.2",NA,0.941176470588235
201027,NA,0.9375,16,"AP5.2",NA,0.9375
201028,NA,1.2,28,"AP5.2",NA,1.2
201029,NA,0.944444444444444,29,"AP5.2",NA,0.944444444444444
201030,NA,1.47058823529412,24,"AP5.2",NA,1.47058823529412
201031,NA,1.28,6,"AP5.2",NA,1.28
201032,NA,1.25,5,"AP5.2",NA,1.25
201033,NA,0.95,7,"AP5.2",NA,0.95
201034,NA,0.842105263157895,22,"AP5.2",NA,0.842105263157895
201035,NA,0.8125,1,"AP5.2",NA,0.8125
201036,NA,0.615384615384615,11,"AP5.2",NA,0.615384615384615
201037,NA,1.0625,8,"AP5.2",NA,1.0625
201038,NA,0.764705882352941,20,"AP5.2",NA,0.764705882352941
201039,NA,0.846153846153846,19,"AP5.2",NA,0.846153846153846
201040,NA,1.09090909090909,17,"AP5.2",NA,1.09090909090909
201041,NA,1,10,"AP5.2",NA,1
201042,NA,0.833333333333333,9,"AP5.2",NA,0.833333333333333
201043,NA,0.4,2,"AP5.2",NA,0.4
201044,NA,1.5,10,"AP5.2",NA,1.5
201045,NA,1.16666666666667,5,"AP5.2",NA,1.16666666666667
201046,NA,1.71428571428571,6,"AP5.2",NA,1.71428571428571
201047,NA,1.5,7,"AP5.2",NA,1.5
201048,NA,1.11111111111111,9,"AP5.2",NA,1.11111111111111
201049,NA,1.35,8,"AP5.2",NA,1.35
201050,NA,1,10,"AP5.2",NA,1
201051,NA,1.33333333333333,1,"AP5.2",NA,1.33333333333333
201052,NA,1.13888888888889,4,"AP5.2",NA,1.13888888888889
201101,NA,1.63414634146341,8,"AP5.2",NA,1.63414634146341
201102,NA,1.53731343283582,17,"AP5.2",NA,1.53731343283582
201103,60,1.16504854368932,4,"AP5.2",NA,1.16504854368932
201104,73,1.24166666666667,5,"AP5.2",NA,1.24166666666667
201105,108,1.38926174496644,6,"AP5.2",NA,1.38926174496644
201106,203,1.65217391304348,7,"AP5.2",1.59336099585062,1.65217391304348
201107,218,1.19005847953216,11,"AP5.2",1.37760416666667,1.19005847953216
201108,248,1.11056511056511,7,"AP5.2",1.26465028355388,1.11056511056511
201109,251,0.90929203539823,11,"AP5.2",1.07174887892377,0.90929203539823
201110,196,1.02676399026764,3,"AP5.2",0.96931659693166,1.02676399026764
201111,324,1.48341232227488,2,"AP5.2",1.10935251798561,1.48341232227488
201112,695,1.91693290734824,8,"AP5.2",1.57587548638132,1.91693290734824
201113,800,1.59166666666667,4,"AP5.2",1.49711934156379,1.59166666666667
201114,789,1.29476439790576,4,"AP5.2",1.25563496426608,1.29476439790576
201115,808,1.12494945410433,4,"AP5.2",1.04947460595447,1.12494945410433
201116,639,0.996764917325665,4,"AP5.2",0.932832707551106,0.996764917325665
201117,621,1.01262170934006,11,"AP5.2",0.924865831842576,1.01262170934006
201118,526,0.904558404558405,9,"AP5.2",0.863636363636364,0.904558404558405
201119,671,0.902362204724409,9,"AP5.2",1.01791713325868,0.902362204724409
201120,450,0.787958115183246,3,"AP5.2",0.905940594059406,0.787958115183246
201121,289,0.790697674418605,0,"AP5.2",0.856102003642987,0.790697674418605
201122,244,0.811624649859944,11,"AP5.2",0.697163120567376,0.811624649859944
201123,159,0.765314926660915,1,"AP5.2",0.703967446592065,0.765314926660915
201124,152,0.745208568207441,3,"AP5.2",0.802023121387283,0.745208568207441
201125,130,0.614220877458396,3,"AP5.2",0.794594594594595,0.614220877458396
201126,174,0.67487684729064,9,"AP5.2",1.03401360544218,0.67487684729064
201127,109,0.598540145985402,2,"AP5.2",0.905701754385965,0.598540145985402
201128,89,0.75609756097561,4,"AP5.2",0.900726392251816,0.75609756097561
201129,95,0.758064516129032,8,"AP5.2",0.787634408602151,0.758064516129032
201130,76,0.925531914893617,2,"AP5.2",0.887372013651877,0.925531914893617
201131,56,0.954022988505747,3,"AP5.2",0.873076923076923,0.954022988505747
201132,57,0.843373493975904,7,"AP5.2",0.832599118942731,0.843373493975904
201133,75,0.971428571428571,0,"AP5.2",0.994708994708995,0.971428571428571
201134,43,0.852941176470588,2,"AP5.2",0.930851063829787,0.852941176470588
201135,91,0.982758620689655,11,"AP5.2",1.19428571428571,0.982758620689655
201136,58,0.912280701754386,5,"AP5.2",0.91866028708134,0.912280701754386
201137,59,1.03846153846154,2,"AP5.2",1.08333333333333,1.03846153846154
201138,42,1.24074074074074,13,"AP5.2",0.764423076923077,1.24074074074074
201139,54,1.3134328358209,5,"AP5.2",0.974842767295597,1.3134328358209
201140,68,1.10227272727273,5,"AP5.2",1.05806451612903,1.10227272727273
201141,61,1.03092783505155,0,"AP5.2",1.11585365853659,1.03092783505155
201142,88,0.9,3,"AP5.2",1.18579234972678,0.9
201143,101,1.22222222222222,0,"AP5.2",1.15207373271889,1.22222222222222
201144,81,1.00909090909091,1,"AP5.2",1.08,1.00909090909091
201145,82,1.03603603603604,2,"AP5.2",0.977777777777778,1.03603603603604
201146,85,0.904347826086957,4,"AP5.2",0.939393939393939,0.904347826086957
201147,71,1.40384615384615,3,"AP5.2",0.959677419354839,1.40384615384615
201148,97,1.52739726027397,11,"AP5.2",1.06302521008403,1.52739726027397
201149,78,1.22421524663677,10,"AP5.2",0.972332015810277,1.22421524663677
201150,98,0.912087912087912,1,"AP5.2",1.10975609756098,0.912087912087912
201151,107,0.70281124497992,4,"AP5.2",1.03663003663004,0.70281124497992
201152,61,0.737142857142857,14,"AP5.2",0.939929328621908,0.737142857142857
201201,140,1.16279069767442,1,"AP5.2",1.15789473684211,1.16279069767442
201202,102,1.42,1,"AP5.2",0.983766233766234,1.42
201203,125,1.30046948356808,2,"AP5.2",1.21122112211221,1.30046948356808
201204,77,1.29602888086643,6,"AP5.2",0.828337874659401,1.29602888086643
201205,86,1.31476323119777,4,"AP5.2",0.947368421052632,1.31476323119777
201206,87,1.28389830508475,7,"AP5.2",0.868055555555556,1.28389830508475
201207,120,1.12211221122112,5,"AP5.2",1.172,1.12211221122112
201208,102,1.10147058823529,2,"AP5.2",1.05460750853242,1.10147058823529
201209,222,1.28170894526035,4,"AP5.2",1.4368932038835,1.28170894526035
201210,242,1.39895833333333,7,"AP5.2",1.27477477477477,1.39895833333333
201211,206,1.22561429635145,2,"AP5.2",1.18374558303887,1.22561429635145
201212,252,1.23025516403402,0,"AP5.2",1.04477611940298,1.23025516403402
201213,267,1.04987654320988,6,"AP5.2",1.03571428571429,1.04987654320988
201214,262,1.06773283160865,6,"AP5.2",1.07724137931034,1.06773283160865
201215,300,1.01541850220264,4,"AP5.2",1.06145966709347,1.01541850220264
201216,442,1.10845986984816,8,"AP5.2",1.21109770808203,1.10845986984816
201217,556,1.05675146771037,3,"AP5.2",1.29282868525896,1.05675146771037
201218,429,0.943333333333333,14,"AP5.2",1.09938366718028,0.943333333333333
201219,561,0.873576756968983,1,"AP5.2",1.08339173090399,0.873576756968983
201220,437,0.816179775280899,6,"AP5.2",0.923027166882277,0.816179775280899
201221,323,0.851321585903084,2,"AP5.2",0.925718290119131,0.851321585903084
201222,377,0.814359637774903,1,"AP5.2",0.860711582134746,0.814359637774903
201223,271,0.845115170770453,4,"AP5.2",0.854001759014952,0.845115170770453
201224,215,0.792293233082707,11,"AP5.2",0.888774459320288,0.792293233082707
201225,162,0.735468564650059,2,"AP5.2",0.750869061413673,0.735468564650059
201226,169,0.701612903225806,6,"AP5.2",0.842592592592593,0.701612903225806
201227,148,0.581609195402299,1,"AP5.2",0.877289377289377,0.581609195402299
201228,147,0.58498023715415,5,"AP5.2",0.968684759916493,0.58498023715415
201229,94,0.560810810810811,6,"AP5.2",0.838362068965517,0.560810810810811
201230,66,0.771084337349398,8,"AP5.2",0.789203084832905,0.771084337349398
201231,90,0.828125,4,"AP5.2",0.814332247557003,0.828125
201232,84,0.962264150943396,4,"AP5.2",0.96,0.962264150943396
201233,63,1.01960784313725,7,"AP5.2",0.9875,1.01960784313725
201234,56,0.980769230769231,5,"AP5.2",0.856540084388186,0.980769230769231
201235,63,0.862745098039216,8,"AP5.2",0.896551724137931,0.862745098039216
201236,53,0.636363636363636,10,"AP5.2",0.945054945054945,0.636363636363636
201237,84,0.75,2,"AP5.2",1.16279069767442,0.75
201238,69,0.857142857142857,9,"AP5.2",1.03,0.857142857142857
201239,49,1.05555555555556,0,"AP5.2",0.980582524271845,1.05555555555556
201240,52,0.789473684210526,5,"AP5.2",0.841584158415842,0.789473684210526
201241,48,1,1,"AP5.2",0.876470588235294,1
201242,63,1.46666666666667,3,"AP5.2",1.09395973154362,1.46666666666667
201243,87,0.909090909090909,1,"AP5.2",1.21472392638037,0.909090909090909
201244,60,1.2,14,"AP5.2",1.06060606060606,1.2
201245,53,1,10,"AP5.2",0.952380952380952,1
201246,70,1.04166666666667,4,"AP5.2",0.915,1.04166666666667
201247,64,0.8,3,"AP5.2",1.02185792349727,0.8
201248,74,1.05,5,"AP5.2",1.11229946524064,1.05
201249,86,1.38095238095238,2,"AP5.2",1.07692307692308,1.38095238095238
201250,86,1.37931034482759,6,"AP5.2",1.09821428571429,1.37931034482759
201251,71,0.95,2,"AP5.2",0.98780487804878,0.95
201252,72,0.973684210526316,1,"AP5.2",0.94238683127572,0.973684210526316
201301,96,1.97297297297297,6,"AP5.2",1.04366812227074,1.97297297297297
201302,135,1.65753424657534,8,"AP5.2",1.26778242677824,1.65753424657534
201303,212,1.46280991735537,4,"AP5.2",1.46204620462046,1.46280991735537
201304,195,1.27118644067797,9,"AP5.2",1.2234762979684,1.27118644067797
201305,185,1.16444444444444,3,"AP5.2",1.09225092250923,1.16444444444444
201306,184,1.00763358778626,3,"AP5.2",0.952702702702703,1.00763358778626
201307,224,1.01893939393939,2,"AP5.2",1.05141843971631,1.01893939393939
201308,440,1.40520446096654,7,"AP5.2",1.43001686340641,1.40520446096654
201309,473,1.61375661375661,3,"AP5.2",1.34080188679245,1.61375661375661
201310,474,1.32295081967213,2,"AP5.2",1.21987686895339,1.32295081967213
201311,659,1.23791821561338,3,"AP5.2",1.15789473684211,1.23791821561338
201312,869,1.04204204204204,6,"AP5.2",1.24657534246575,1.04204204204204
201313,852,1.08165225744476,9,"AP5.2",1.18881118881119,1.08165225744476
201314,932,1.11722912966252,11,"AP5.2",1.11470588235294,1.11722912966252
201315,1369,1.15023847376789,1,"AP5.2",1.18846588767433,1.15023847376789
201316,783,1.00483759502419,3,"AP5.2",0.978116079923882,1.00483759502419
201317,601,0.83837689133425,1,"AP5.2",0.892671854734112,0.83837689133425
201318,443,0.803117309269893,7,"AP5.2",0.663639665819106,0.803117309269893
201319,368,0.780388151174668,0,"AP5.2",0.772851669403394,0.780388151174668
201320,304,0.782722513089005,3,"AP5.2",0.789660056657224,0.782722513089005
201321,206,0.672240802675585,2,"AP5.2",0.787443946188341,0.672240802675585
201322,193,0.666666666666667,16,"AP5.2",0.800683371298405,0.666666666666667
201323,164,0.664179104477612,11,"AP5.2",0.800853485064011,0.664179104477612
201324,146,0.651685393258427,12,"AP5.2",0.893428063943162,0.651685393258427
201325,150,0.844827586206897,2,"AP5.2",0.914512922465209,0.844827586206897
201326,123,0.897959183673469,4,"AP5.2",0.910869565217391,0.897959183673469
201327,88,0.693181818181818,2,"AP5.2",0.861575178997613,0.693181818181818
201328,90,0.655737704918033,14,"AP5.2",0.833795013850416,0.655737704918033
201329,84,0.575,0,"AP5.2",0.870431893687708,0.575
201330,57,0.739130434782609,1,"AP5.2",0.881679389312977,0.739130434782609
201331,148,1.29411764705882,5,"AP5.2",1.25108225108225,1.29411764705882
201332,155,0.954545454545455,8,"AP5.2",1.24567474048443,0.954545454545455
201333,71,1.33333333333333,6,"AP5.2",1.03888888888889,1.33333333333333
201334,97,0.785714285714286,8,"AP5.2",0.863636363636364,0.785714285714286
201335,63,1.04545454545455,2,"AP5.2",0.715170278637771,1.04545454545455
201336,55,0.869565217391304,8,"AP5.2",0.930735930735931,0.869565217391304
201337,46,0.9,2,"AP5.2",0.762790697674419,0.9
201338,115,0.5,6,"AP5.2",1.31707317073171,0.5
